loja;caiu;voltou;tempo
"CENTRAL AGUIAR";"06/04/2024 11:38:52";"06/04/2024 11:39:22";1
"CENTRAL AGUIAR";"06/04/2024 11:42:52";"06/04/2024 11:43:22";1
"CENTRAL AGUIAR";"06/04/2024 11:46:53";"06/04/2024 11:47:23";1
"CENTRAL AGUIAR";"06/04/2024 11:50:53";"06/04/2024 11:51:23";1
"CENTRAL AGUIAR";"06/04/2024 11:54:53";"06/04/2024 11:55:23";1
"CENTRAL AGUIAR";"06/04/2024 11:56:23";"06/04/2024 11:56:53";0
"CENTRAL AGUIAR";"06/04/2024 11:58:53";"06/04/2024 11:59:23";1
"CENTRAL AGUIAR";"06/04/2024 12:02:53";"06/04/2024 12:03:23";1
"CENTRAL AGUIAR";"06/04/2024 12:06:53";"06/04/2024 12:07:23";1
"CENTRAL AGUIAR";"06/04/2024 12:11:54";"06/04/2024 12:12:24";1
"CENTRAL AGUIAR";"06/04/2024 12:13:23";"06/04/2024 12:13:53";0
"CENTRAL AGUIAR";"06/04/2024 12:15:54";"06/04/2024 12:16:24";1
"CENTRAL AGUIAR";"06/04/2024 12:17:23";"06/04/2024 12:17:53";0
"CENTRAL AGUIAR";"06/04/2024 12:19:53";"06/04/2024 12:20:23";1
"CENTRAL AGUIAR";"06/04/2024 12:23:53";"06/04/2024 12:24:23";1
"CENTRAL AGUIAR";"06/04/2024 12:27:54";"06/04/2024 12:28:24";1
"CENTRAL AGUIAR";"06/04/2024 12:29:23";"06/04/2024 12:29:53";0
"CENTRAL AGUIAR";"06/04/2024 12:32:54";"06/04/2024 12:33:24";1
"CENTRAL AGUIAR";"06/04/2024 12:36:54";"06/04/2024 12:37:24";1
"CENTRAL AGUIAR";"06/04/2024 12:40:54";"06/04/2024 12:41:24";1
"CENTRAL AGUIAR";"06/04/2024 12:42:24";"06/04/2024 12:42:54";0
"CENTRAL AGUIAR";"06/04/2024 12:44:54";"06/04/2024 12:45:24";1
"CENTRAL AGUIAR";"06/04/2024 12:48:54";"06/04/2024 12:49:24";1
"CENTRAL AGUIAR";"06/04/2024 12:52:54";"06/04/2024 12:53:24";1
"CENTRAL AGUIAR";"06/04/2024 12:56:54";"06/04/2024 12:57:24";1
"CENTRAL AGUIAR";"06/04/2024 12:58:24";"06/04/2024 12:58:54";0
"CENTRAL AGUIAR";"08/04/2024 09:00:46";"08/04/2024 09:01:16";1
"CENTRAL AGUIAR";"08/04/2024 09:04:46";"08/04/2024 09:05:16";1
"CENTRAL AGUIAR";"08/04/2024 09:12:47";"08/04/2024 09:13:17";1
"CENTRAL AGUIAR";"08/04/2024 09:16:47";"08/04/2024 09:17:17";1
"CENTRAL AGUIAR";"08/04/2024 09:20:47";"08/04/2024 09:21:17";1
"CENTRAL AGUIAR";"08/04/2024 09:26:17";"08/04/2024 09:26:47";0
"CENTRAL AGUIAR";"08/04/2024 09:33:47";"08/04/2024 09:34:17";1
"CENTRAL AGUIAR";"08/04/2024 09:41:48";"08/04/2024 09:42:18";1
"CENTRAL AGUIAR";"08/04/2024 09:43:17";"08/04/2024 09:43:47";0
"CENTRAL AGUIAR";"08/04/2024 09:44:47";"08/04/2024 09:45:17";1
"CENTRAL AGUIAR";"08/04/2024 09:45:48";"08/04/2024 09:46:18";1
"CENTRAL AGUIAR";"08/04/2024 09:49:47";"08/04/2024 09:50:17";1
"CENTRAL AGUIAR";"08/04/2024 09:53:47";"08/04/2024 09:54:17";1
"CENTRAL AGUIAR";"08/04/2024 09:57:47";"08/04/2024 09:58:17";1
"CENTRAL AGUIAR";"08/04/2024 10:01:47";"08/04/2024 10:02:17";1
"CENTRAL AGUIAR";"08/04/2024 10:05:47";"08/04/2024 10:06:17";1
"CENTRAL AGUIAR";"08/04/2024 10:09:48";"08/04/2024 10:10:18";1
"CENTRAL AGUIAR";"08/04/2024 10:12:48";"08/04/2024 10:13:18";1
"CENTRAL AGUIAR";"08/04/2024 10:13:48";"08/04/2024 10:14:18";1
"CENTRAL AGUIAR";"08/04/2024 10:17:48";"08/04/2024 10:18:18";1
"CENTRAL AGUIAR";"08/04/2024 10:21:48";"08/04/2024 10:22:18";1
"CENTRAL AGUIAR";"08/04/2024 10:25:48";"08/04/2024 10:26:18";1
"CENTRAL AGUIAR";"08/04/2024 10:27:18";"08/04/2024 10:27:48";0
"CENTRAL AGUIAR";"08/04/2024 10:29:48";"08/04/2024 10:30:18";1
"CENTRAL AGUIAR";"08/04/2024 10:33:48";"08/04/2024 10:34:18";1
"CENTRAL AGUIAR";"08/04/2024 10:37:48";"08/04/2024 10:38:18";1
"CENTRAL AGUIAR";"08/04/2024 10:41:48";"08/04/2024 10:42:18";1
"CENTRAL AGUIAR";"08/04/2024 10:43:18";"08/04/2024 10:43:48";0
"CENTRAL AGUIAR";"08/04/2024 10:45:49";"08/04/2024 10:46:19";1
"CENTRAL AGUIAR";"08/04/2024 10:49:48";"08/04/2024 10:50:18";1
"CENTRAL AGUIAR";"08/04/2024 10:53:48";"08/04/2024 10:54:18";1
"CENTRAL AGUIAR";"08/04/2024 10:57:49";"08/04/2024 10:58:19";1
"CENTRAL AGUIAR";"08/04/2024 11:01:49";"08/04/2024 11:02:19";1
"CENTRAL AGUIAR";"08/04/2024 11:05:49";"08/04/2024 11:06:19";1
"CENTRAL AGUIAR";"08/04/2024 11:09:49";"08/04/2024 11:10:19";1
"CENTRAL AGUIAR";"08/04/2024 11:13:49";"08/04/2024 11:14:22";1
"CENTRAL AGUIAR";"08/04/2024 11:15:19";"08/04/2024 11:15:49";0
"CENTRAL AGUIAR";"08/04/2024 11:17:50";"08/04/2024 11:18:20";1
"CENTRAL AGUIAR";"08/04/2024 11:19:20";"08/04/2024 11:19:50";0
"CENTRAL AGUIAR";"08/04/2024 11:21:50";"08/04/2024 11:22:20";1
"CENTRAL AGUIAR";"08/04/2024 11:25:50";"08/04/2024 11:26:20";1
"CENTRAL AGUIAR";"08/04/2024 11:33:50";"08/04/2024 11:34:20";1
"CENTRAL AGUIAR";"08/04/2024 11:37:50";"08/04/2024 11:38:20";1
"CENTRAL AGUIAR";"08/04/2024 11:39:51";"08/04/2024 11:40:21";1
"CENTRAL AGUIAR";"08/04/2024 11:41:50";"08/04/2024 11:42:20";1
"CENTRAL AGUIAR";"08/04/2024 11:43:20";"08/04/2024 11:43:50";0
"CENTRAL AGUIAR";"08/04/2024 11:45:51";"08/04/2024 11:46:21";1
"CENTRAL AGUIAR";"08/04/2024 11:53:50";"08/04/2024 11:54:20";1
"CENTRAL AGUIAR";"08/04/2024 11:57:50";"08/04/2024 11:58:20";1
"CENTRAL AGUIAR";"08/04/2024 11:58:51";"08/04/2024 11:59:21";1
"CENTRAL AGUIAR";"08/04/2024 12:00:20";"08/04/2024 12:00:50";0
"CENTRAL AGUIAR";"08/04/2024 12:02:50";"08/04/2024 12:03:20";1
"CENTRAL AGUIAR";"08/04/2024 12:11:51";"08/04/2024 12:12:21";1
"CENTRAL AGUIAR";"08/04/2024 12:15:51";"08/04/2024 12:16:21";1
"CENTRAL AGUIAR";"08/04/2024 12:19:51";"08/04/2024 12:20:21";1
"CENTRAL AGUIAR";"08/04/2024 12:23:51";"08/04/2024 12:24:21";1
"CENTRAL AGUIAR";"08/04/2024 12:31:51";"08/04/2024 12:32:21";1
"CENTRAL AGUIAR";"08/04/2024 12:45:21";"08/04/2024 12:45:52";0
"CENTRAL AGUIAR";"08/04/2024 13:29:53";"08/04/2024 13:30:23";1
"CENTRAL AGUIAR";"08/04/2024 13:31:22";"08/04/2024 13:31:52";0
"CENTRAL AGUIAR";"08/04/2024 13:45:53";"08/04/2024 13:46:23";1
"CENTRAL AGUIAR";"08/04/2024 13:46:54";"08/04/2024 13:47:53";1
"CENTRAL AGUIAR";"08/04/2024 13:49:53";"08/04/2024 13:50:23";1
"CENTRAL AGUIAR";"08/04/2024 13:52:23";"08/04/2024 13:52:53";0
"CENTRAL AGUIAR";"08/04/2024 14:16:23";"08/04/2024 14:16:53";0
"CENTRAL AGUIAR";"08/04/2024 14:18:54";"08/04/2024 14:19:24";1
"CENTRAL AGUIAR";"08/04/2024 14:20:23";"08/04/2024 14:20:53";0
"CENTRAL AGUIAR";"08/04/2024 14:21:24";"08/04/2024 14:21:54";0
"CENTRAL AGUIAR";"08/04/2024 14:22:54";"08/04/2024 14:23:24";1
"CENTRAL AGUIAR";"08/04/2024 14:30:54";"08/04/2024 14:31:24";1
"CENTRAL AGUIAR";"08/04/2024 14:46:55";"08/04/2024 14:47:24";1
"CENTRAL AGUIAR";"08/04/2024 14:48:24";"08/04/2024 14:48:54";0
"CENTRAL AGUIAR";"08/04/2024 15:19:55";"08/04/2024 15:20:25";1
"CENTRAL AGUIAR";"08/04/2024 15:31:55";"08/04/2024 15:32:25";1
"CENTRAL AGUIAR";"08/04/2024 15:35:55";"08/04/2024 15:36:25";1
"CENTRAL AGUIAR";"08/04/2024 15:36:55";"08/04/2024 15:37:25";1
"CENTRAL AGUIAR";"08/04/2024 15:47:56";"08/04/2024 15:48:26";1
"CENTRAL AGUIAR";"08/04/2024 15:48:56";"08/04/2024 15:49:26";1
"CENTRAL AGUIAR";"08/04/2024 15:51:25";"08/04/2024 15:51:55";0
"CENTRAL AGUIAR";"08/04/2024 16:31:26";"08/04/2024 16:31:58";0
"CENTRAL AGUIAR";"08/04/2024 16:32:57";"08/04/2024 16:33:26";1
"CENTRAL AGUIAR";"08/04/2024 16:35:27";"08/04/2024 16:35:59";0
"CENTRAL AGUIAR";"08/04/2024 16:36:57";"08/04/2024 16:37:26";1
"CENTRAL AGUIAR";"08/04/2024 16:39:27";"08/04/2024 16:39:59";0
"CENTRAL AGUIAR";"08/04/2024 16:48:58";"08/04/2024 16:49:27";1
"CENTRAL AGUIAR";"08/04/2024 16:55:28";"08/04/2024 16:55:59";0
"CENTRAL AGUIAR";"08/04/2024 16:59:28";"08/04/2024 16:59:59";0
"CENTRAL AGUIAR";"08/04/2024 17:03:29";"08/04/2024 17:04:01";1
"CENTRAL AGUIAR";"08/04/2024 17:04:59";"08/04/2024 17:05:29";1
"CENTRAL AGUIAR";"08/04/2024 17:07:29";"08/04/2024 17:08:00";1
"CENTRAL AGUIAR";"08/04/2024 17:11:29";"08/04/2024 17:12:00";1
"CENTRAL AGUIAR";"08/04/2024 17:15:29";"08/04/2024 17:16:00";1
"CENTRAL AGUIAR";"08/04/2024 17:19:29";"08/04/2024 17:20:02";1
"CENTRAL AGUIAR";"08/04/2024 17:20:59";"08/04/2024 17:21:29";1
"CENTRAL AGUIAR";"08/04/2024 17:23:29";"08/04/2024 17:24:00";1
"CENTRAL AGUIAR";"08/04/2024 17:27:29";"08/04/2024 17:28:00";1
"CENTRAL AGUIAR";"08/04/2024 17:31:29";"08/04/2024 17:32:00";1
"CENTRAL AGUIAR";"08/04/2024 17:35:30";"08/04/2024 17:36:00";1
"CENTRAL AGUIAR";"08/04/2024 17:39:30";"08/04/2024 17:40:00";1
"CENTRAL AGUIAR";"08/04/2024 17:43:30";"08/04/2024 17:44:00";1
"CENTRAL AGUIAR";"08/04/2024 17:47:30";"08/04/2024 17:48:00";1
"CENTRAL AGUIAR";"08/04/2024 17:51:30";"08/04/2024 17:52:00";1
"CENTRAL AGUIAR";"08/04/2024 17:55:30";"08/04/2024 17:56:00";1
"CENTRAL AGUIAR";"09/04/2024 09:04:29";"09/04/2024 09:04:59";0
"CENTRAL AGUIAR";"09/04/2024 09:16:29";"09/04/2024 09:16:59";0
"CENTRAL AGUIAR";"09/04/2024 09:26:59";"09/04/2024 09:27:29";1
"CENTRAL AGUIAR";"09/04/2024 09:33:28";"09/04/2024 09:33:58";0
"CENTRAL AGUIAR";"09/04/2024 09:34:59";"09/04/2024 09:35:29";1
"CENTRAL AGUIAR";"09/04/2024 09:37:28";"09/04/2024 09:37:58";0
"CENTRAL AGUIAR";"09/04/2024 09:41:28";"09/04/2024 09:41:58";0
"CENTRAL AGUIAR";"09/04/2024 09:45:28";"09/04/2024 09:45:58";0
"CENTRAL AGUIAR";"09/04/2024 09:49:28";"09/04/2024 09:49:58";0
"CENTRAL AGUIAR";"09/04/2024 09:50:59";"09/04/2024 09:51:29";1
"CENTRAL AGUIAR";"09/04/2024 09:53:28";"09/04/2024 09:53:58";0
"CENTRAL AGUIAR";"09/04/2024 09:57:29";"09/04/2024 09:57:59";0
"CENTRAL AGUIAR";"09/04/2024 10:01:29";"09/04/2024 10:01:59";0
"CENTRAL AGUIAR";"09/04/2024 10:05:29";"09/04/2024 10:05:59";0
"CENTRAL AGUIAR";"09/04/2024 10:09:29";"09/04/2024 10:09:59";0
"CENTRAL AGUIAR";"09/04/2024 10:13:29";"09/04/2024 10:13:59";0
"CENTRAL AGUIAR";"09/04/2024 10:17:29";"09/04/2024 10:17:59";0
"CENTRAL AGUIAR";"09/04/2024 10:21:29";"09/04/2024 10:21:59";0
"CENTRAL AGUIAR";"09/04/2024 10:34:29";"09/04/2024 10:34:59";0
"CENTRAL AGUIAR";"09/04/2024 10:35:59";"09/04/2024 10:36:29";1
"CENTRAL AGUIAR";"09/04/2024 10:38:29";"09/04/2024 10:38:59";0
"CENTRAL AGUIAR";"09/04/2024 10:42:29";"09/04/2024 10:42:59";0
"CENTRAL AGUIAR";"09/04/2024 10:46:29";"09/04/2024 10:46:59";0
"CENTRAL AGUIAR";"09/04/2024 10:52:29";"09/04/2024 10:52:59";0
"CENTRAL AGUIAR";"09/04/2024 10:56:29";"09/04/2024 10:56:59";0
"CENTRAL AGUIAR";"09/04/2024 11:00:29";"09/04/2024 11:00:59";0
"CENTRAL AGUIAR";"09/04/2024 11:04:29";"09/04/2024 11:04:59";0
"CENTRAL AGUIAR";"09/04/2024 11:07:29";"09/04/2024 11:07:59";0
"CENTRAL AGUIAR";"09/04/2024 11:08:29";"09/04/2024 11:08:59";0
"CENTRAL AGUIAR";"09/04/2024 11:09:59";"09/04/2024 11:10:29";1
"CENTRAL AGUIAR";"09/04/2024 11:12:29";"09/04/2024 11:12:59";0
"CENTRAL AGUIAR";"09/04/2024 11:16:29";"09/04/2024 11:16:59";0
"CENTRAL AGUIAR";"09/04/2024 11:20:29";"09/04/2024 11:20:59";0
"CENTRAL AGUIAR";"09/04/2024 11:21:59";"09/04/2024 11:22:29";1
"CENTRAL AGUIAR";"09/04/2024 11:24:30";"09/04/2024 11:25:01";1
"CENTRAL AGUIAR";"09/04/2024 11:25:59";"09/04/2024 11:26:29";1
"CENTRAL AGUIAR";"09/04/2024 11:28:29";"09/04/2024 11:28:59";0
"CENTRAL AGUIAR";"09/04/2024 11:32:29";"09/04/2024 11:32:59";0
"CENTRAL AGUIAR";"09/04/2024 11:36:29";"09/04/2024 11:37:00";1
"CENTRAL AGUIAR";"09/04/2024 11:37:59";"09/04/2024 11:38:29";1
"CENTRAL AGUIAR";"09/04/2024 11:40:29";"09/04/2024 11:40:59";0
"CENTRAL AGUIAR";"09/04/2024 11:45:29";"09/04/2024 11:45:59";0
"CENTRAL AGUIAR";"09/04/2024 11:49:29";"09/04/2024 11:49:59";0
"CENTRAL AGUIAR";"09/04/2024 11:53:29";"09/04/2024 11:53:59";0
"CENTRAL AGUIAR";"09/04/2024 11:58:29";"09/04/2024 11:59:00";1
"CENTRAL AGUIAR";"09/04/2024 12:02:29";"09/04/2024 12:03:00";1
"CENTRAL AGUIAR";"09/04/2024 12:06:29";"09/04/2024 12:07:00";1
"CENTRAL AGUIAR";"09/04/2024 12:07:59";"09/04/2024 12:08:29";1
"CENTRAL AGUIAR";"09/04/2024 12:10:30";"09/04/2024 12:11:00";1
"CENTRAL AGUIAR";"09/04/2024 12:14:29";"09/04/2024 12:15:00";1
"CENTRAL AGUIAR";"09/04/2024 12:18:29";"09/04/2024 12:19:00";1
"CENTRAL AGUIAR";"09/04/2024 12:22:30";"09/04/2024 12:23:00";1
"CENTRAL AGUIAR";"09/04/2024 12:23:59";"09/04/2024 12:24:29";1
"CENTRAL AGUIAR";"09/04/2024 12:26:29";"09/04/2024 12:27:00";1
"CENTRAL AGUIAR";"09/04/2024 12:30:29";"09/04/2024 12:31:00";1
"CENTRAL AGUIAR";"09/04/2024 12:34:29";"09/04/2024 12:35:00";1
"CENTRAL AGUIAR";"09/04/2024 12:38:30";"09/04/2024 12:39:00";1
"CENTRAL AGUIAR";"09/04/2024 12:42:30";"09/04/2024 12:43:00";1
"CENTRAL AGUIAR";"09/04/2024 12:46:30";"09/04/2024 12:47:00";1
"CENTRAL AGUIAR";"09/04/2024 12:50:30";"09/04/2024 12:51:00";1
"CENTRAL AGUIAR";"09/04/2024 12:53:30";"09/04/2024 12:54:00";1
"CENTRAL AGUIAR";"09/04/2024 12:54:30";"09/04/2024 12:55:01";1
"CENTRAL AGUIAR";"09/04/2024 12:56:00";"09/04/2024 12:56:30";0
"CENTRAL AGUIAR";"09/04/2024 12:58:30";"09/04/2024 12:59:00";1
"CENTRAL AGUIAR";"09/04/2024 13:02:30";"09/04/2024 13:03:00";1
"CENTRAL AGUIAR";"09/04/2024 13:06:30";"09/04/2024 13:07:01";1
"CENTRAL AGUIAR";"09/04/2024 13:10:30";"09/04/2024 13:11:00";1
"CENTRAL AGUIAR";"09/04/2024 13:14:30";"09/04/2024 13:15:01";1
"CENTRAL AGUIAR";"09/04/2024 13:18:30";"09/04/2024 13:19:00";1
"CENTRAL AGUIAR";"09/04/2024 13:22:30";"09/04/2024 13:23:01";1
"CENTRAL AGUIAR";"09/04/2024 13:24:00";"09/04/2024 13:24:30";0
"CENTRAL AGUIAR";"09/04/2024 13:26:30";"09/04/2024 13:27:01";1
"CENTRAL AGUIAR";"09/04/2024 13:30:30";"09/04/2024 13:31:01";1
"CENTRAL AGUIAR";"09/04/2024 13:34:30";"09/04/2024 13:35:01";1
"CENTRAL AGUIAR";"09/04/2024 13:38:30";"09/04/2024 13:39:01";1
"CENTRAL AGUIAR";"09/04/2024 13:42:30";"09/04/2024 13:43:01";1
"CENTRAL AGUIAR";"09/04/2024 13:46:31";"09/04/2024 13:47:01";1
"CENTRAL AGUIAR";"09/04/2024 13:50:31";"09/04/2024 13:51:01";1
"CENTRAL AGUIAR";"09/04/2024 13:54:31";"09/04/2024 13:55:01";1
"CENTRAL AGUIAR";"09/04/2024 13:58:31";"09/04/2024 13:59:01";1
"CENTRAL AGUIAR";"09/04/2024 14:02:31";"09/04/2024 14:03:01";1
"CENTRAL AGUIAR";"09/04/2024 14:06:31";"09/04/2024 14:07:01";1
"CENTRAL AGUIAR";"09/04/2024 14:10:31";"09/04/2024 14:11:02";1
"CENTRAL AGUIAR";"09/04/2024 14:14:31";"09/04/2024 14:15:02";1
"CENTRAL AGUIAR";"09/04/2024 14:18:31";"09/04/2024 14:19:01";1
"CENTRAL AGUIAR";"09/04/2024 14:23:31";"09/04/2024 14:24:01";1
"CENTRAL AGUIAR";"09/04/2024 14:25:01";"09/04/2024 14:25:31";0
"CENTRAL AGUIAR";"09/04/2024 14:28:31";"09/04/2024 14:29:02";1
"CENTRAL AGUIAR";"09/04/2024 14:32:31";"09/04/2024 14:33:02";1
"CENTRAL AGUIAR";"09/04/2024 14:36:31";"09/04/2024 14:37:02";1
"CENTRAL AGUIAR";"09/04/2024 14:40:32";"09/04/2024 14:41:02";1
"CENTRAL AGUIAR";"09/04/2024 14:42:01";"09/04/2024 14:42:31";0
"CENTRAL AGUIAR";"09/04/2024 14:44:32";"09/04/2024 14:45:02";1
"CENTRAL AGUIAR";"09/04/2024 14:48:32";"09/04/2024 14:49:02";1
"CENTRAL AGUIAR";"09/04/2024 14:52:32";"09/04/2024 14:53:05";1
"CENTRAL AGUIAR";"09/04/2024 14:55:32";"09/04/2024 14:56:02";1
"CENTRAL AGUIAR";"09/04/2024 14:56:32";"09/04/2024 14:57:02";1
"CENTRAL AGUIAR";"09/04/2024 14:58:02";"09/04/2024 14:58:32";0
"CENTRAL AGUIAR";"09/04/2024 15:00:32";"09/04/2024 15:01:02";1
"CENTRAL AGUIAR";"09/04/2024 15:04:32";"09/04/2024 15:05:02";1
"CENTRAL AGUIAR";"09/04/2024 15:08:32";"09/04/2024 15:09:02";1
"CENTRAL AGUIAR";"09/04/2024 15:12:32";"09/04/2024 15:13:03";1
"CENTRAL AGUIAR";"09/04/2024 15:16:32";"09/04/2024 15:17:03";1
"CENTRAL AGUIAR";"09/04/2024 15:20:32";"09/04/2024 15:21:02";1
"CENTRAL AGUIAR";"09/04/2024 15:24:32";"09/04/2024 15:25:02";1
"CENTRAL AGUIAR";"09/04/2024 15:26:02";"09/04/2024 15:26:32";0
"CENTRAL AGUIAR";"09/04/2024 15:27:32";"09/04/2024 15:28:02";1
"CENTRAL AGUIAR";"09/04/2024 15:28:33";"09/04/2024 15:29:03";1
"CENTRAL AGUIAR";"09/04/2024 15:30:02";"09/04/2024 15:30:32";0
"CENTRAL AGUIAR";"09/04/2024 15:31:32";"09/04/2024 15:32:02";1
"CENTRAL AGUIAR";"09/04/2024 15:32:33";"09/04/2024 15:33:03";1
"CENTRAL AGUIAR";"09/04/2024 15:34:02";"09/04/2024 15:34:32";0
"CENTRAL AGUIAR";"09/04/2024 15:36:32";"09/04/2024 15:37:02";1
"CENTRAL AGUIAR";"09/04/2024 15:41:33";"09/04/2024 15:42:03";1
"CENTRAL AGUIAR";"09/04/2024 15:45:32";"09/04/2024 15:46:02";1
"CENTRAL AGUIAR";"09/04/2024 15:49:32";"09/04/2024 15:50:02";1
"CENTRAL AGUIAR";"09/04/2024 15:53:32";"09/04/2024 15:54:02";1
"CENTRAL AGUIAR";"09/04/2024 15:57:33";"09/04/2024 15:58:03";1
"CENTRAL AGUIAR";"09/04/2024 16:01:33";"09/04/2024 16:02:03";1
"CENTRAL AGUIAR";"09/04/2024 16:05:33";"09/04/2024 16:06:03";1
"CENTRAL AGUIAR";"09/04/2024 16:09:33";"09/04/2024 16:10:03";1
"CENTRAL AGUIAR";"09/04/2024 16:12:03";"09/04/2024 16:12:33";0
"CENTRAL AGUIAR";"09/04/2024 16:14:33";"09/04/2024 16:15:03";1
"CENTRAL AGUIAR";"09/04/2024 16:16:03";"09/04/2024 16:16:33";0
"CENTRAL AGUIAR";"09/04/2024 16:18:33";"09/04/2024 16:19:03";1
"CENTRAL AGUIAR";"09/04/2024 16:22:33";"09/04/2024 16:23:03";1
"CENTRAL AGUIAR";"09/04/2024 16:26:34";"09/04/2024 16:27:05";1
"CENTRAL AGUIAR";"09/04/2024 16:30:33";"09/04/2024 16:31:03";1
"CENTRAL AGUIAR";"09/04/2024 16:34:33";"09/04/2024 16:35:03";1
"CENTRAL AGUIAR";"09/04/2024 16:38:33";"09/04/2024 16:39:03";1
"CENTRAL AGUIAR";"09/04/2024 16:42:34";"09/04/2024 16:43:04";1
"CENTRAL AGUIAR";"09/04/2024 16:46:33";"09/04/2024 16:47:03";1
"CENTRAL AGUIAR";"09/04/2024 16:50:33";"09/04/2024 16:51:03";1
"CENTRAL AGUIAR";"09/04/2024 16:54:34";"09/04/2024 16:55:04";1
"CENTRAL AGUIAR";"09/04/2024 16:58:34";"09/04/2024 16:59:04";1
"CENTRAL AGUIAR";"09/04/2024 17:02:34";"09/04/2024 17:03:04";1
"CENTRAL AGUIAR";"09/04/2024 17:06:34";"09/04/2024 17:07:04";1
"CENTRAL AGUIAR";"09/04/2024 17:10:34";"09/04/2024 17:11:04";1
"CENTRAL AGUIAR";"09/04/2024 17:13:34";"09/04/2024 17:14:04";1
"CENTRAL AGUIAR";"09/04/2024 17:14:34";"09/04/2024 17:15:06";1
"CENTRAL AGUIAR";"09/04/2024 17:18:34";"09/04/2024 17:19:04";1
"CENTRAL AGUIAR";"09/04/2024 17:23:34";"09/04/2024 17:24:04";1
"CENTRAL AGUIAR";"09/04/2024 17:27:35";"09/04/2024 17:28:06";1
"CENTRAL AGUIAR";"09/04/2024 17:29:04";"09/04/2024 17:29:34";0
"CENTRAL AGUIAR";"09/04/2024 17:31:34";"09/04/2024 17:32:04";1
"CENTRAL AGUIAR";"09/04/2024 17:35:34";"09/04/2024 17:36:04";1
"CENTRAL AGUIAR";"09/04/2024 17:39:35";"09/04/2024 17:40:05";1
"CENTRAL AGUIAR";"09/04/2024 17:43:35";"09/04/2024 17:44:05";1
"CENTRAL AGUIAR";"09/04/2024 17:47:35";"09/04/2024 17:48:05";1
"CENTRAL AGUIAR";"09/04/2024 17:51:35";"09/04/2024 17:52:05";1
"CENTRAL AGUIAR";"09/04/2024 17:55:35";"09/04/2024 17:56:05";1
"CENTRAL AGUIAR";"10/04/2024 08:59:39";"10/04/2024 09:00:09";1
"CENTRAL AGUIAR";"10/04/2024 09:01:08";"10/04/2024 09:01:38";0
"CENTRAL AGUIAR";"10/04/2024 09:44:40";"10/04/2024 09:45:10";1
"CENTRAL AGUIAR";"10/04/2024 09:48:41";"10/04/2024 09:49:10";1
"CENTRAL AGUIAR";"10/04/2024 10:16:42";"10/04/2024 10:17:11";1
"CENTRAL AGUIAR";"10/04/2024 10:27:12";"10/04/2024 10:27:44";0
"CENTRAL AGUIAR";"10/04/2024 10:31:12";"10/04/2024 10:31:44";0
"CENTRAL AGUIAR";"10/04/2024 10:36:13";"10/04/2024 10:36:44";0
"CENTRAL AGUIAR";"10/04/2024 10:41:13";"10/04/2024 10:41:44";0
"CENTRAL AGUIAR";"10/04/2024 10:49:13";"10/04/2024 10:49:44";0
"CENTRAL AGUIAR";"10/04/2024 10:53:13";"10/04/2024 10:53:44";0
"CENTRAL AGUIAR";"10/04/2024 11:01:13";"10/04/2024 11:01:44";0
"CENTRAL AGUIAR";"10/04/2024 11:05:13";"10/04/2024 11:05:44";0
"CENTRAL AGUIAR";"10/04/2024 11:09:13";"10/04/2024 11:09:44";0
"CENTRAL AGUIAR";"10/04/2024 11:13:13";"10/04/2024 11:13:44";0
"CENTRAL AGUIAR";"10/04/2024 11:17:14";"10/04/2024 11:17:45";0
"CENTRAL AGUIAR";"10/04/2024 11:18:43";"10/04/2024 11:19:14";1
"CENTRAL AGUIAR";"10/04/2024 11:21:13";"10/04/2024 11:21:44";0
"CENTRAL AGUIAR";"10/04/2024 11:25:14";"10/04/2024 11:29:46";4
"CENTRAL AGUIAR";"10/04/2024 11:34:13";"10/04/2024 11:34:44";0
"CENTRAL AGUIAR";"10/04/2024 11:38:14";"10/04/2024 11:38:44";0
"CENTRAL AGUIAR";"10/04/2024 11:42:14";"10/04/2024 11:42:45";0
"CENTRAL AGUIAR";"10/04/2024 11:46:15";"10/04/2024 11:46:45";0
"CENTRAL AGUIAR";"10/04/2024 11:51:14";"10/04/2024 11:51:45";0
"CENTRAL AGUIAR";"10/04/2024 11:56:14";"10/04/2024 11:56:45";0
"CENTRAL AGUIAR";"10/04/2024 12:00:14";"10/04/2024 12:00:45";0
"CENTRAL AGUIAR";"10/04/2024 12:01:45";"10/04/2024 12:02:15";1
"CENTRAL AGUIAR";"10/04/2024 12:04:14";"10/04/2024 12:04:45";0
"CENTRAL AGUIAR";"10/04/2024 12:08:14";"10/04/2024 12:08:45";0
"CENTRAL AGUIAR";"10/04/2024 12:12:15";"10/04/2024 12:12:45";0
"CENTRAL AGUIAR";"10/04/2024 12:16:15";"10/04/2024 12:16:47";0
"CENTRAL AGUIAR";"10/04/2024 12:20:15";"10/04/2024 12:20:45";0
"CENTRAL AGUIAR";"10/04/2024 12:24:15";"10/04/2024 12:24:45";0
"CENTRAL AGUIAR";"10/04/2024 12:28:15";"10/04/2024 12:28:45";0
"CENTRAL AGUIAR";"10/04/2024 12:32:15";"10/04/2024 12:32:46";0
"CENTRAL AGUIAR";"10/04/2024 12:36:15";"10/04/2024 12:36:45";0
"CENTRAL AGUIAR";"10/04/2024 12:40:15";"10/04/2024 12:40:46";0
